region_id,value
3304557,180.0
3205101,60.0
3170206,9540.86956521739
3118601,6605.217391304349
3143302,733.9130434782609
5212204,867.3333333333335
5208707,22550.66666666667
5205109,1734.666666666667
5208004,867.3333333333335
2804805,8900.0
2703205,4220.0
2512507,660.0000000000001
2304400,2178.4615384615386
2305506,1361.5384615384617
1702109,14566.451612903225
1721000,53410.32258064515
1708205,82543.22580645159
2102002,5935.384615384616
2101707,14838.46153846154
2103000,8903.076923076924
2101400,8903.076923076924
1506807,2001.818181818182
1501402,10009.09090909091
1505502,6005.454545454545
1503804,4003.636363636364
1100809,5036.363636363637
1100122,17627.272727272728
1100304,5036.363636363637
1400100,18220.0
1302603,3780.0
5107958,5957.647058823531
5100250,1985.8823529411766
5106307,29788.235294117647
5107602,29788.235294117647
5002704,11050.0
5005681,2210.0
4115200,14701.93548387097
4124020,4900.645161290323
4105409,1633.5483870967746
4101804,4900.645161290323
4300406,356528.81632653065
4314407,333149.8775510204
4314902,403286.693877551
4303004,321460.4081632653
4314100,17534.20408163265
4205902,76989.2957746479
4217808,12831.549295774648
4218806,137939.15492957746
2207702,2342.8571428571427
2211001,9371.42857142857
2201903,2342.8571428571427
2207207,2342.8571428571427
